id;latitude;longitude;HLB;date
HLB18_0001;-21,327;55,495;1;19/04/2018
HLB18_0002;-21,327;55,495;1;19/04/2018
HLB18_0003;-21,298;55,503;1;01/01/2018
HLB18_0004;-21,298;55,503;1;01/01/2018
HLB18_0005;-21,298;55,503;1;01/01/2018
HLB18_0006;-21,298;55,503;1;01/01/2018
HLB18_0007;-21,298;55,503;1;01/01/2018
HLB18_0008;-21,298;55,503;1;01/01/2018
HLB18_0009;-21,324;55,488;0;10/07/2018
HLB18_0010;-21,324;55,488;1;10/07/2018
HLB18_0011;-21,324;55,488;1;10/07/2018
HLB18_0012;-21,324;55,488;1;10/07/2018
HLB18_0013;-21,324;55,488;1;10/07/2018
HLB18_0014;-21,324;55,488;1;10/07/2018
HLB18_0015;-21,324;55,488;0;10/07/2018
HLB18_0016;-21,324;55,488;0;10/07/2018
HLB18_0017;-21,324;55,488;0;10/07/2018
HLB18_0018;-21,324;55,488;0;10/07/2018
HLB18_0019;-21,324;55,488;0;10/07/2018
HLB18_0020;-21,324;55,488;0;10/07/2018
HLB18_0021;-21,324;55,488;0;10/07/2018
HLB18_0022;-21,324;55,488;0;10/07/2018
HLB18_0023;-21,324;55,488;0;10/07/2018
HLB18_0024;-21,324;55,488;0;10/07/2018
HLB18_0025;-21,324;55,488;0;10/07/2018
HLB18_0026;-21,324;55,488;0;10/07/2018
HLB18_0027;-21,324;55,488;0;10/07/2018
HLB18_0028;-21,324;55,488;0;10/07/2018
HLB18_0029;-21,324;55,488;0;10/07/2018
HLB18_0030;-21,324;55,488;0;10/07/2018
HLB18_0031;-21,324;55,488;0;10/07/2018
HLB18_0032;-21,324;55,488;0;10/07/2018
HLB18_0033;-21,324;55,488;1;10/07/2018
HLB18_0034;-21,324;55,488;1;10/07/2018
HLB18_0035;-21,324;55,488;0;10/07/2018
HLB18_0036;-21,324;55,488;1;10/07/2018
HLB18_0037;-21,324;55,488;0;10/07/2018
HLB18_0038;-21,324;55,488;0;10/07/2018
HLB18_0039;-21,324;55,488;0;10/07/2018
HLB18_0040;-21,324;55,488;0;10/07/2018
HLB18_0041;-21,324;55,488;1;10/07/2018
HLB18_0042;-21,324;55,488;1;10/07/2018
HLB18_0043;-21,324;55,488;0;10/07/2018
HLB18_0044;-21,324;55,488;1;10/07/2018
HLB18_0045;-21,324;55,488;0;10/07/2018
HLB18_0046;-21,324;55,488;0;10/07/2018
HLB18_0047;-21,324;55,488;0;10/07/2018
HLB18_0048;-21,324;55,488;0;10/07/2018
HLB18_0049;-21,324;55,488;0;10/07/2018
HLB18_0050;-21,324;55,488;0;10/07/2018
HLB18_0051;-21,324;55,488;0;10/07/2018
HLB18_0052;-21,324;55,488;0;10/07/2018
HLB18_0053;-21,324;55,488;1;10/07/2018
HLB18_0054;-21,324;55,488;1;10/07/2018
HLB18_0055;-21,324;55,488;1;10/07/2018
HLB18_0056;-21,324;55,488;1;10/07/2018
HLB18_0057;-21,324;55,488;1;10/07/2018
HLB18_0058;-21,324;55,488;1;10/07/2018
HLB18_0059;-21,324;55,488;1;10/07/2018
HLB18_0060;-21,324;55,488;0;10/07/2018
HLB18_0061;-21,324;55,488;0;10/07/2018
HLB18_0062;-21,324;55,488;0;10/07/2018
HLB18_0063;-21,266;55,483;1;12/04/2018
HLB18_0064;-21,266;55,483;1;12/04/2018
HLB18_0065;-21,266;55,483;1;12/04/2018
HLB18_0066;-21,266;55,483;1;12/04/2018
HLB18_0067;-21,266;55,483;1;12/04/2018
HLB18_0068;-21,235;55,519;1;18/04/2018
HLB18_0069;-21,235;55,519;1;18/04/2018
HLB18_0070;-21,235;55,519;0;18/04/2018
HLB18_0071;-21,235;55,519;1;18/04/2018
HLB18_0072;-21,235;55,519;1;18/04/2018
HLB18_0073;-21,229;55,52;0;18/04/2018
HLB18_0074;-21,229;55,52;0;18/04/2018
HLB18_0075;-21,229;55,52;0;18/04/2018
HLB18_0076;-21,229;55,52;1;18/04/2018
HLB18_0077;-21,229;55,52;0;18/04/2018
HLB18_0078;-21,238;55,522;1;13/04/2018
HLB18_0079;-21,238;55,522;0;13/04/2018
HLB18_0080;-21,238;55,522;0;13/04/2018
HLB18_0081;-21,238;55,522;0;13/04/2018
HLB18_0082;-21,238;55,522;1;13/04/2018
HLB18_0083;-21,23;55,518;1;13/04/2018
HLB18_0084;-21,23;55,518;1;18/04/2018
HLB18_0085;-21,23;55,518;1;18/04/2018
HLB18_0086;-21,23;55,518;1;18/04/2018
HLB18_0087;-21,23;55,518;1;18/04/2018
HLB18_0088;-21,242;55,544;0;26/04/2018
HLB18_0089;-21,242;55,544;0;26/04/2018
HLB18_0090;-21,242;55,544;1;26/04/2018
HLB18_0091;-21,242;55,544;0;26/04/2018
HLB18_0092;-21,242;55,544;1;26/04/2018
HLB18_0093;-21,267;55,483;1;12/04/2018
HLB18_0094;-21,267;55,483;1;12/04/2018
HLB18_0095;-21,267;55,483;0;12/04/2018
HLB18_0096;-21,267;55,483;0;12/04/2018
HLB18_0097;-21,267;55,483;0;12/04/2018
HLB18_0098;-21,238;55,508;1;12/04/2018
HLB18_0099;-21,238;55,508;0;12/04/2018
HLB18_0100;-21,238;55,508;1;12/04/2018
HLB18_0101;-21,238;55,508;1;12/04/2018
HLB18_0102;-21,238;55,508;1;12/04/2018
HLB18_0103;-21,25;55,519;0;13/04/2018
HLB18_0104;-21,25;55,519;1;13/04/2018
HLB18_0105;-21,25;55,519;0;13/04/2018
HLB18_0106;-21,25;55,519;0;13/04/2018
HLB18_0107;-21,25;55,519;0;13/04/2018
HLB18_0108;-21,239;55,522;1;13/04/2018
HLB18_0109;-21,239;55,522;0;13/04/2018
HLB18_0110;-21,239;55,522;0;13/04/2018
HLB18_0111;-21,239;55,522;0;13/04/2018
HLB18_0112;-21,239;55,522;0;13/04/2018
HLB18_0113;-21,238;55,522;0;13/04/2018
HLB18_0114;-21,238;55,522;1;13/04/2018
HLB18_0115;-21,238;55,522;0;13/04/2018
HLB18_0116;-21,238;55,522;0;13/04/2018
HLB18_0117;-21,238;55,522;0;13/04/2018
HLB18_0118;-21,254;55,518;0;13/04/2018
HLB18_0119;-21,254;55,518;0;13/04/2018
HLB18_0120;-21,254;55,518;0;13/04/2018
HLB18_0121;-21,254;55,518;0;13/04/2018
HLB18_0122;-21,254;55,518;0;13/04/2018
HLB18_0123;-21,222;55,545;1;26/04/2018
HLB18_0124;-21,222;55,545;0;26/04/2018
HLB18_0125;-21,222;55,545;0;26/04/2018
HLB18_0126;-21,222;55,545;0;26/04/2018
HLB18_0127;-21,222;55,545;1;26/04/2018
HLB18_0128;-21,283;55,542;1;15/05/2018
HLB18_0129;-21,283;55,542;1;15/05/2018
HLB18_0130;-21,283;55,542;1;15/05/2018
HLB18_0131;-21,283;55,542;1;15/05/2018
HLB18_0132;-21,283;55,542;1;15/05/2018
HLB18_0133;-21,307;55,424;1;01/06/2018
HLB18_0134;-21,307;55,424;1;01/06/2018
HLB18_0135;-21,307;55,424;0;01/06/2018
HLB18_0136;-21,307;55,424;0;01/06/2018
HLB18_0137;-21,307;55,424;1;01/06/2018
HLB18_0138;-21,307;55,424;1;01/06/2018
HLB18_0139;-21,307;55,424;1;01/06/2018
HLB18_0140;-21,307;55,424;1;01/06/2018
HLB18_0141;-21,307;55,424;1;01/06/2018
HLB18_0142;-21,307;55,424;1;01/06/2018
HLB18_0143;-21,307;55,424;1;01/06/2018
HLB18_0144;-21,307;55,424;1;01/06/2018
HLB18_0145;-21,307;55,424;1;01/06/2018
HLB18_0146;-21,307;55,424;1;01/06/2018
HLB18_0147;-21,307;55,424;1;01/06/2018
HLB18_0148;-21,307;55,424;1;01/06/2018
HLB18_0149;-21,307;55,424;1;01/06/2018
HLB18_0150;-21,307;55,424;1;01/06/2018
HLB18_0151;-21,307;55,424;1;01/06/2018
HLB18_0152;-21,307;55,424;1;01/06/2018
HLB18_0159;-21,245;55,502;1;08/11/2018
HLB18_0160;-21,245;55,502;1;08/11/2018
HLB18_0161;-21,245;55,502;1;08/11/2018
HLB18_0162;-21,245;55,502;1;08/11/2018
HLB18_0163;-21,245;55,502;1;08/11/2018
HLB18_0164;-21,245;55,502;1;08/11/2018
HLB18_0165;-21,245;55,502;1;08/11/2018
HLB18_0166;-21,245;55,502;0;08/11/2018
HLB18_0167;-21,245;55,502;1;08/11/2018
HLB18_0168;-21,245;55,502;1;08/11/2018
HLB18_0169;-21,23;55,518;0;08/11/2018
HLB18_0170;-21,23;55,518;0;08/11/2018
HLB18_0171;-21,23;55,518;0;08/11/2018
HLB18_0172;-21,23;55,518;0;08/11/2018
HLB18_0173;-21,23;55,518;0;08/11/2018
HLB18_0174;-21,245;55,502;1;08/11/2018
HLB18_0175;-21,245;55,502;1;08/11/2018
HLB18_0176;-21,245;55,502;1;08/11/2018
HLB18_0177;-21,245;55,502;1;08/11/2018
HLB18_0178;-21,245;55,502;1;08/11/2018
HLB18_0179;-21,245;55,502;0;08/11/2018
HLB18_0180;-21,245;55,502;1;08/11/2018
HLB18_0181;-21,245;55,502;1;08/11/2018
HLB18_0182;-21,245;55,502;0;08/11/2018
HLB18_0183;-21,245;55,502;1;08/11/2018
HLB18_0184;-21,23;55,518;1;08/11/2018
HLB18_0185;-21,23;55,518;0;08/11/2018
HLB18_0186;-21,23;55,518;0;08/11/2018
HLB18_0187;-21,23;55,518;1;08/11/2018
HLB18_0188;-21,23;55,518;0;08/11/2018
HLB18_0189;-21,235;55,519;0;08/11/2018
HLB18_0190;-21,235;55,519;0;08/11/2018
HLB18_0191;-21,235;55,519;0;08/11/2018
HLB18_0192;-21,235;55,519;0;08/11/2018
HLB18_0193;-21,235;55,519;1;08/11/2018
HLB18_0194;-21,235;55,519;0;08/11/2018
HLB18_0195;-21,235;55,519;0;08/11/2018
HLB18_0196;-21,235;55,519;0;08/11/2018
HLB18_0197;-21,235;55,519;0;08/11/2018
HLB18_0198;-21,235;55,519;0;08/11/2018
HLB18_0199;-21,23;55,518;0;08/11/2018
HLB18_0200;-21,23;55,518;1;08/11/2018
HLB18_0201;-21,275;55,561;0;18/09/2018
HLB18_0202;-21,275;55,561;1;18/09/2018
HLB18_0203;-21,275;55,561;0;18/09/2018
HLB18_0204;-21,275;55,561;0;18/09/2018
HLB18_0205;-21,275;55,561;0;18/09/2018
HLB18_0206;-21,275;55,561;0;18/09/2018
HLB18_0207;-21,275;55,561;0;18/09/2018
HLB18_0208;-21,275;55,561;0;18/09/2018
HLB18_0209;-21,275;55,561;0;18/09/2018
HLB18_0210;-21,275;55,561;0;18/09/2018
HLB18_0211;-21,275;55,561;0;18/09/2018
HLB18_0212;-21,275;55,561;0;18/09/2018
HLB18_0213;-21,275;55,561;0;18/09/2018
HLB18_0214;-21,275;55,561;0;18/09/2018
HLB18_0215;-21,275;55,561;0;18/09/2018
HLB18_0216;-21,275;55,561;0;18/09/2018
HLB18_0217;-21,275;55,561;0;18/09/2018
HLB18_0218;-21,275;55,561;0;18/09/2018
HLB18_0219;-21,275;55,561;1;18/09/2018
HLB18_0220;-21,275;55,561;0;18/09/2018
HLB18_0221;-21,275;55,561;0;18/09/2018
HLB18_0222;-21,275;55,561;0;18/09/2018
HLB18_0223;-21,275;55,561;1;18/09/2018
HLB18_0224;-21,275;55,561;0;18/09/2018
HLB18_0225;-21,275;55,561;0;18/09/2018
HLB18_0226;-21,245;55,502;1;18/09/2018
HLB18_0227;-21,245;55,502;1;18/09/2018
HLB18_0228;-21,245;55,502;1;18/09/2018
HLB18_0229;-21,245;55,502;1;18/09/2018
HLB18_0230;-21,245;55,502;1;18/09/2018
HLB18_0231;-21,245;55,502;1;18/09/2018
HLB18_0232;-21,245;55,502;1;18/09/2018
HLB18_0233;-21,245;55,502;1;18/09/2018
HLB18_0234;-21,245;55,502;1;18/09/2018
HLB18_0235;-21,245;55,502;1;18/09/2018
HLB18_0236;-21,245;55,502;1;18/09/2018
HLB18_0237;-21,245;55,502;1;18/09/2018
HLB18_0238;-21,245;55,502;1;18/09/2018
HLB18_0239;-21,245;55,502;1;18/09/2018
HLB18_0240;-21,245;55,502;1;18/09/2018
HLB18_0241;-21,245;55,502;1;18/09/2018
HLB18_0242;-21,245;55,502;1;18/09/2018
HLB18_0243;-21,245;55,502;1;18/09/2018
HLB18_0244;-21,245;55,502;1;18/09/2018
HLB18_0245;-21,245;55,502;1;18/09/2018
HLB18_0246;-21,245;55,502;1;18/09/2018
HLB18_0247;-21,245;55,502;1;18/09/2018
HLB18_0248;-21,245;55,502;1;18/09/2018
HLB18_0249;-21,245;55,502;1;18/09/2018
HLB18_0250;-21,245;55,502;1;18/09/2018
HLB18_0251;-21,25;55,518;0;13/04/2018
HLB18_0252;-21,25;55,518;0;13/04/2018
HLB18_0253;-21,25;55,518;0;13/04/2018
HLB18_0254;-21,25;55,518;0;13/04/2018
HLB18_0255;-21,25;55,518;0;13/04/2018
HLB18_0256;-21,221;55,525;0;18/04/2018
HLB18_0257;-21,221;55,525;0;18/04/2018
HLB18_0258;-21,221;55,525;0;18/04/2018
HLB18_0259;-21,221;55,525;0;18/04/2018
HLB18_0260;-21,221;55,525;0;18/04/2018
HLB18_0261;-21,024;55,543;0;26/06/2018
HLB18_0262;-21,024;55,543;0;26/06/2018
HLB18_0263;-21,024;55,543;0;26/06/2018
HLB18_0264;-21,024;55,543;0;26/06/2018
HLB18_0265;-21,024;55,543;0;26/06/2018
HLB18_0266;-21,024;55,543;0;26/06/2018
HLB18_0267;-21,024;55,543;0;26/06/2018
HLB18_0268;-21,024;55,543;0;26/06/2018
HLB18_0269;-21,024;55,543;0;26/06/2018
HLB18_0270;-21,024;55,543;0;26/06/2018
HLB18_0271;-21,024;55,543;0;26/06/2018
HLB18_0272;-21,024;55,543;0;26/06/2018
HLB18_0273;-21,024;55,543;0;26/06/2018
HLB18_0274;-21,024;55,543;0;26/06/2018
HLB18_0275;-21,024;55,543;0;26/06/2018
HLB18_0276;-21,03;55,49;0;26/06/2018
HLB18_0277;-21,03;55,49;0;26/06/2018
HLB18_0278;-21,03;55,49;0;26/06/2018
HLB18_0279;-21,03;55,49;0;26/06/2018
HLB18_0280;-21,03;55,49;0;26/06/2018
HLB18_0281;-21,03;55,489;0;26/06/2018
HLB18_0282;-21,03;55,489;0;26/06/2018
HLB18_0283;-21,03;55,489;0;26/06/2018
HLB18_0284;-21,03;55,489;0;26/06/2018
HLB18_0285;-21,03;55,489;0;26/06/2018
HLB18_0286;-21,03;55,49;0;26/06/2018
HLB18_0287;-21,03;55,49;0;26/06/2018
HLB18_0288;-21,03;55,49;0;26/06/2018
HLB18_0289;-21,03;55,49;0;26/06/2018
HLB18_0290;-21,03;55,49;0;26/06/2018
HLB18_0291;-21,051;55,526;0;26/06/2018
HLB18_0292;-21,051;55,526;0;26/06/2018
HLB18_0293;-21,051;55,526;0;26/06/2018
HLB18_0294;-21,051;55,526;0;26/06/2018
HLB18_0295;-21,051;55,526;0;26/06/2018
HLB18_0296;-21,063;55,254;0;31/07/2018
HLB18_0297;-21,063;55,254;0;31/07/2018
HLB18_0298;-21,063;55,254;0;31/07/2018
HLB18_0299;-21,063;55,254;0;31/07/2018
HLB18_0300;-21,063;55,254;0;31/07/2018
HLB18_0301;-21,051;55,527;0;26/06/2018
HLB18_0302;-21,051;55,527;0;26/06/2018
HLB18_0303;-21,051;55,527;0;26/06/2018
HLB18_0304;-21,051;55,527;0;26/06/2018
HLB18_0305;-21,051;55,527;0;26/06/2018
HLB18_0306;-21,061;55,254;0;31/07/2018
HLB18_0307;-21,061;55,254;0;31/07/2018
HLB18_0308;-21,061;55,254;0;31/07/2018
HLB18_0309;-21,061;55,254;0;31/07/2018
HLB18_0310;-21,061;55,254;0;31/07/2018
HLB18_0311;-21,062;55,254;0;31/07/2018
HLB18_0312;-21,062;55,254;0;31/07/2018
HLB18_0313;-21,062;55,254;0;31/07/2018
HLB18_0314;-21,062;55,254;0;31/07/2018
HLB18_0315;-21,062;55,254;0;31/07/2018
HLB18_0316;-21,062;55,251;0;31/07/2018
HLB18_0317;-21,062;55,251;0;31/07/2018
HLB18_0318;-21,062;55,251;0;31/07/2018
HLB18_0319;-21,062;55,251;0;31/07/2018
HLB18_0320;-21,062;55,251;0;31/07/2018
HLB18_0321;-21,025;55,317;0;31/07/2018
HLB18_0322;-21,025;55,317;0;31/07/2018
HLB18_0323;-21,025;55,317;0;31/07/2018
HLB18_0324;-21,025;55,317;0;31/07/2018
HLB18_0325;-21,025;55,317;1;31/07/2018
HLB18_0326;-21,222;55,545;0;20/04/2018
HLB18_0327;-21,222;55,545;0;20/04/2018
HLB18_0328;-21,222;55,545;0;20/04/2018
HLB18_0329;-21,222;55,545;1;20/04/2018
HLB18_0330;-21,222;55,545;1;20/04/2018
HLB18_0331;-21,226;55,54;0;20/04/2018
HLB18_0332;-21,226;55,54;0;20/04/2018
HLB18_0333;-21,226;55,54;0;20/04/2018
HLB18_0334;-21,226;55,54;0;20/04/2018
HLB18_0335;-21,226;55,54;0;20/04/2018
HLB18_0336;-21,227;55,521;1;20/04/2018
HLB18_0337;-21,227;55,521;1;20/04/2018
HLB18_0338;-21,227;55,521;1;20/04/2018
HLB18_0339;-21,227;55,521;0;20/04/2018
HLB18_0340;-21,227;55,521;0;20/04/2018
HLB18_0341;-21,052;55,534;0;29/05/2018
HLB18_0342;-21,052;55,534;0;29/05/2018
HLB18_0343;-21,052;55,534;0;29/05/2018
HLB18_0344;-21,052;55,534;0;29/05/2018
HLB18_0345;-21,052;55,534;0;29/05/2018
HLB18_0346;-21,054;55,507;0;29/05/2018
HLB18_0347;-21,054;55,507;0;29/05/2018
HLB18_0348;-21,054;55,507;1;29/05/2018
HLB18_0349;-21,054;55,507;0;29/05/2018
HLB18_0350;-21,054;55,507;0;29/05/2018
HLB18_0351;-21,055;55,507;1;29/05/2018
HLB18_0352;-21,055;55,507;1;29/05/2018
HLB18_0353;-21,055;55,507;0;29/05/2018
HLB18_0354;-21,055;55,507;0;29/05/2018
HLB18_0355;-21,055;55,507;0;29/05/2018
HLB18_0356;-21,07;55,509;1;29/05/2018
HLB18_0357;-21,07;55,509;0;29/05/2018
HLB18_0358;-21,07;55,509;0;29/05/2018
HLB18_0359;-21,07;55,509;0;29/05/2018
HLB18_0360;-21,07;55,509;1;29/05/2018
HLB18_0361;-21,052;55,533;0;29/05/2018
HLB18_0362;-21,052;55,533;0;29/05/2018
HLB18_0363;-21,052;55,533;0;29/05/2018
HLB18_0364;-21,052;55,533;1;29/05/2018
HLB18_0365;-21,052;55,533;0;29/05/2018
HLB18_0366;-21,055;55,507;0;29/05/2018
HLB18_0367;-21,055;55,507;0;29/05/2018
HLB18_0368;-21,055;55,507;0;29/05/2018
HLB18_0369;-21,055;55,507;0;29/05/2018
HLB18_0370;-21,055;55,507;0;29/05/2018
HLB18_0371;-21,05;55,533;0;29/05/2018
HLB18_0372;-21,05;55,533;0;29/05/2018
HLB18_0373;-21,05;55,533;0;29/05/2018
HLB18_0374;-21,05;55,533;0;29/05/2018
HLB18_0375;-21,05;55,533;0;29/05/2018
HLB18_0376;-21,054;55,507;0;29/05/2018
HLB18_0377;-21,054;55,507;0;29/05/2018
HLB18_0378;-21,054;55,507;0;29/05/2018
HLB18_0379;-21,054;55,507;0;29/05/2018
HLB18_0380;-21,054;55,507;0;29/05/2018
HLB18_0381;-21,07;55,508;0;29/05/2018
HLB18_0382;-21,07;55,508;0;29/05/2018
HLB18_0383;-21,07;55,508;0;29/05/2018
HLB18_0384;-21,07;55,508;0;29/05/2018
HLB18_0385;-21,07;55,508;0;29/05/2018
HLB18_0386;-21,212;55,547;0;28/08/2018
HLB18_0387;-21,212;55,547;0;28/08/2018
HLB18_0388;-21,212;55,547;0;28/08/2018
HLB18_0389;-21,212;55,547;0;28/08/2018
HLB18_0390;-21,212;55,547;0;28/08/2018
HLB18_0391;-21,235;55,519;0;28/08/2018
HLB18_0392;-21,235;55,519;0;28/08/2018
HLB18_0393;-21,235;55,519;0;28/08/2018
HLB18_0394;-21,235;55,519;0;28/08/2018
HLB18_0395;-21,235;55,519;0;28/08/2018
HLB18_0396;-21,211;55,548;0;28/08/2018
HLB18_0397;-21,211;55,548;0;28/08/2018
HLB18_0398;-21,211;55,548;0;28/08/2018
HLB18_0399;-21,211;55,548;0;28/08/2018
HLB18_0400;-21,211;55,548;0;28/08/2018
HLB18_0401;-21,211;55,548;0;28/08/2018
HLB18_0402;-21,211;55,548;0;28/08/2018
HLB18_0403;-21,211;55,548;0;28/08/2018
HLB18_0404;-21,211;55,548;0;28/08/2018
HLB18_0405;-21,211;55,548;0;28/08/2018
HLB18_0406;-21,211;55,548;0;28/08/2018
HLB18_0407;-21,211;55,548;0;28/08/2018
HLB18_0408;-21,211;55,548;0;28/08/2018
HLB18_0409;-21,211;55,548;0;28/08/2018
HLB18_0410;-21,211;55,548;0;28/08/2018
HLB18_0411;-21,211;55,548;0;28/08/2018
HLB18_0412;-21,211;55,548;0;28/08/2018
HLB18_0413;-21,211;55,548;0;28/08/2018
HLB18_0414;-21,211;55,548;0;28/08/2018
HLB18_0415;-21,211;55,548;0;28/08/2018
HLB18_0416;-21,211;55,548;0;28/08/2018
HLB18_0417;-21,211;55,548;0;28/08/2018
HLB18_0418;-21,211;55,548;0;28/08/2018
HLB18_0419;-21,211;55,548;0;28/08/2018
HLB18_0420;-21,211;55,548;0;28/08/2018
HLB18_0421;-21,211;55,548;0;28/08/2018
HLB18_0422;-21,211;55,548;0;28/08/2018
HLB18_0423;-21,211;55,548;0;28/08/2018
HLB18_0424;-21,211;55,548;0;28/08/2018
HLB18_0425;-21,211;55,548;0;28/08/2018
HLB18_0426;-21,249;55,519;0;18/09/2018
HLB18_0427;-21,249;55,519;0;18/09/2018
HLB18_0428;-21,249;55,519;0;18/09/2018
HLB18_0429;-21,249;55,519;0;18/09/2018
HLB18_0430;-21,249;55,519;0;18/09/2018
HLB18_0431;-21,249;55,519;0;18/09/2018
HLB18_0432;-21,249;55,519;0;18/09/2018
HLB18_0433;-21,249;55,519;0;18/09/2018
HLB18_0434;-21,249;55,519;0;18/09/2018
HLB18_0435;-21,249;55,519;0;18/09/2018
HLB18_0436;-21,249;55,519;0;18/09/2018
HLB18_0437;-21,249;55,519;0;18/09/2018
HLB18_0438;-21,249;55,519;0;18/09/2018
HLB18_0439;-21,249;55,519;0;18/09/2018
HLB18_0440;-21,249;55,519;0;18/09/2018
HLB18_0441;-21,249;55,519;0;18/09/2018
HLB18_0442;-21,249;55,519;0;18/09/2018
HLB18_0443;-21,249;55,519;0;18/09/2018
HLB18_0444;-21,249;55,519;1;18/09/2018
HLB18_0445;-21,249;55,519;0;18/09/2018
HLB18_0446;-21,249;55,519;0;18/09/2018
HLB18_0447;-21,249;55,519;0;18/09/2018
HLB18_0448;-21,249;55,519;0;18/09/2018
HLB18_0449;-21,249;55,519;0;18/09/2018
HLB18_0450;-21,249;55,519;0;18/09/2018
HLB18_0451;-21,275;55,561;0;18/09/2018
HLB18_0452;-21,275;55,561;0;18/09/2018
HLB18_0453;-21,275;55,561;0;18/09/2018
HLB18_0454;-21,275;55,561;0;18/09/2018
HLB18_0455;-21,275;55,561;0;18/09/2018
HLB18_0456;-21,275;55,561;0;18/09/2018
HLB18_0457;-21,275;55,561;0;18/09/2018
HLB18_0458;-21,275;55,561;0;18/09/2018
HLB18_0459;-21,275;55,561;0;18/09/2018
HLB18_0460;-21,275;55,561;0;18/09/2018
HLB18_0461;-21,209;55,399;0;21/12/2018
HLB18_0462;-21,209;55,399;0;21/12/2018
HLB18_0463;-21,209;55,399;0;21/12/2018
HLB18_0464;-21,209;55,399;0;21/12/2018
HLB18_0465;-21,209;55,399;0;21/12/2018
HLB18_0466;-21,209;55,399;0;21/12/2018
HLB18_0467;-21,209;55,399;0;21/12/2018
HLB18_0468;-21,209;55,399;0;21/12/2018
HLB18_0469;-21,209;55,399;0;21/12/2018
HLB18_0470;-21,209;55,399;0;21/12/2018
HLB19_0001;-21,324;55,488;0;01/02/2019
HLB19_0002;-21,324;55,488;0;01/02/2019
HLB19_0003;-21,324;55,488;0;01/02/2019
HLB19_0004;-21,324;55,488;0;01/02/2019
HLB19_0005;-21,324;55,488;0;01/02/2019
HLB19_0006;-21,324;55,488;0;01/02/2019
HLB19_0007;-21,324;55,488;0;01/02/2019
HLB19_0008;-21,324;55,488;0;01/02/2019
HLB19_0009;-21,324;55,488;0;01/02/2019
HLB19_0010;-21,324;55,488;0;01/02/2019
HLB19_0011;-21,324;55,488;1;01/02/2019
HLB19_0012;-21,324;55,488;1;01/02/2019
HLB19_0013;-21,324;55,488;1;01/02/2019
HLB19_0014;-21,324;55,488;1;01/02/2019
HLB19_0015;-21,324;55,488;1;01/02/2019
HLB19_0016;-21,324;55,488;1;01/02/2019
HLB19_0017;-21,324;55,488;1;01/02/2019
HLB19_0018;-21,324;55,488;1;01/02/2019
HLB19_0019;-21,324;55,488;1;01/02/2019
HLB19_0020;-21,324;55,488;1;01/02/2019
HLB19_0021;-21,349;55,559;1;19/03/2019
HLB19_0022;-21,349;55,559;1;19/03/2019
HLB19_0023;-21,349;55,559;1;19/03/2019
HLB19_0024;-21,349;55,559;1;19/03/2019
HLB19_0025;-21,349;55,559;1;19/03/2019
HLB19_0026;-21,349;55,559;1;19/03/2019
HLB19_0027;-21,349;55,559;1;19/03/2019
HLB19_0028;-21,349;55,559;1;19/03/2019
HLB19_0029;-21,349;55,559;1;19/03/2019
HLB19_0030;-21,349;55,559;1;19/03/2019
HLB19_0031;-21,349;55,559;0;19/03/2019
HLB19_0032;-21,349;55,559;0;19/03/2019
HLB19_0033;-21,349;55,559;0;19/03/2019
HLB19_0034;-21,349;55,559;0;19/03/2019
HLB19_0035;-21,349;55,559;0;19/03/2019
HLB19_0036;-21,349;55,559;0;19/03/2019
HLB19_0037;-21,349;55,559;0;19/03/2019
HLB19_0038;-21,349;55,559;1;19/03/2019
HLB19_0039;-21,349;55,559;1;19/03/2019
HLB19_0040;-21,349;55,559;0;19/03/2019
HLB19_0041;-21,349;55,559;0;19/03/2019
HLB19_0042;-21,349;55,559;0;19/03/2019
HLB19_0043;-21,349;55,559;0;19/03/2019
HLB19_0044;-21,349;55,559;0;19/03/2019
HLB19_0045;-21,349;55,559;0;19/03/2019
HLB19_0046;-21,349;55,559;0;19/03/2019
HLB19_0047;-21,349;55,559;0;19/03/2019
HLB19_0048;-21,349;55,559;1;19/03/2019
HLB19_0049;-21,349;55,559;1;19/03/2019
HLB19_0050;-21,349;55,559;1;19/03/2019
HLB19_0051;-21,349;55,559;0;19/03/2019
HLB19_0052;-21,349;55,559;0;19/03/2019
HLB19_0053;-21,349;55,559;1;19/03/2019
HLB19_0054;-21,349;55,559;0;19/03/2019
HLB19_0055;-21,349;55,559;0;19/03/2019
HLB19_0056;-21,349;55,559;0;19/03/2019
HLB19_0057;-21,349;55,559;0;19/03/2019
HLB19_0058;-21,349;55,559;0;19/03/2019
HLB19_0059;-21,349;55,559;1;19/03/2019
HLB19_0060;-21,349;55,559;1;19/03/2019
HLB19_0061;-21,349;55,559;0;19/03/2019
HLB19_0062;-21,349;55,559;0;19/03/2019
HLB19_0063;-21,349;55,559;1;19/03/2019
HLB19_0064;-21,349;55,559;1;19/03/2019
HLB19_0065;-21,349;55,559;0;19/03/2019
HLB19_0066;-21,349;55,559;0;19/03/2019
HLB19_0067;-21,349;55,559;0;19/03/2019
HLB19_0068;-21,349;55,559;0;19/03/2019
HLB19_0069;-21,349;55,559;0;19/03/2019
HLB19_0070;-21,349;55,559;0;19/03/2019
HLB19_0071;-21,329;55,653;0;16/04/2019
HLB19_0072;-21,329;55,653;0;16/04/2019
HLB19_0073;-21,329;55,653;0;16/04/2019
